sni_id,lan,year,ant_kon
handel_med,11,2022,15
handel_med,11,2023,13
parti_prov,11,2009,19
parti_prov,11,2010,10
parti_prov,11,2011,23
parti_prov,11,2012,18
parti_prov,11,2013,17
parti_prov,11,2014,13
parti_prov,11,2015,19
parti_prov,11,2016,11
parti_prov,11,2017,17
parti_prov,11,2018,17
parti_prov,11,2019,14
parti_prov,11,2020,15
parti_prov,11,2021,10
parti_prov,11,2022,10
parti_prov,11,2023,16
detaljhandel_ut_mot,11,2009,26
detaljhandel_ut_mot,11,2010,24
detaljhandel_ut_mot,11,2011,32
detaljhandel_ut_mot,11,2012,28
detaljhandel_ut_mot,11,2013,30
detaljhandel_ut_mot,11,2014,30
detaljhandel_ut_mot,11,2015,24
detaljhandel_ut_mot,11,2016,18
detaljhandel_ut_mot,11,2017,17
detaljhandel_ut_mot,11,2018,27
detaljhandel_ut_mot,11,2019,23
detaljhandel_ut_mot,11,2020,18
detaljhandel_ut_mot,11,2021,20
detaljhandel_ut_mot,11,2022,14
detaljhandel_ut_mot,11,2023,29
transport_mag,11,2009,10
transport_mag,11,2010,7
transport_mag,11,2011,7
transport_mag,11,2012,10
transport_mag,11,2013,13
transport_mag,11,2014,8
transport_mag,11,2015,7
transport_mag,11,2016,8
transport_mag,11,2017,NA
transport_mag,11,2018,7
transport_mag,11,2019,8
transport_mag,11,2020,10
transport_mag,11,2021,8
transport_mag,11,2022,3
transport_mag,11,2023,8
hotell_logi,11,2009,NA
hotell_logi,11,2010,NA
hotell_logi,11,2011,NA
hotell_logi,11,2012,NA
hotell_logi,11,2013,4
hotell_logi,11,2014,NA
hotell_logi,11,2015,NA
hotell_logi,11,2016,NA
hotell_logi,11,2017,NA
hotell_logi,11,2018,NA
hotell_logi,11,2019,NA
hotell_logi,11,2020,NA
hotell_logi,11,2021,NA
hotell_logi,11,2022,NA
hotell_logi,11,2023,NA
restaurang_cate,11,2009,6
restaurang_cate,11,2010,17
restaurang_cate,11,2011,14
restaurang_cate,11,2012,11
restaurang_cate,11,2013,7
restaurang_cate,11,2014,9
restaurang_cate,11,2015,11
restaurang_cate,11,2016,18
restaurang_cate,11,2017,8
restaurang_cate,11,2018,15
restaurang_cate,11,2019,20
restaurang_cate,11,2020,18
restaurang_cate,11,2021,11
restaurang_cate,11,2022,16
restaurang_cate,11,2023,23
information_komm,11,2009,3
information_komm,11,2010,3
information_komm,11,2011,6
information_komm,11,2012,5
information_komm,11,2013,4
information_komm,11,2014,NA
information_komm,11,2015,NA
information_komm,11,2016,4
information_komm,11,2017,5
information_komm,11,2018,10
information_komm,11,2019,4
information_komm,11,2020,10
information_komm,11,2021,4
information_komm,11,2022,6
information_komm,11,2023,5
finans_fast,11,2009,26
finans_fast,11,2010,30
finans_fast,11,2011,27
finans_fast,11,2012,42
finans_fast,11,2013,28
finans_fast,11,2014,33
finans_fast,11,2015,42
finans_fast,11,2016,28
finans_fast,11,2017,23
finans_fast,11,2018,33
finans_fast,11,2019,33
finans_fast,11,2020,32
finans_fast,11,2021,32
finans_fast,11,2022,31
finans_fast,11,2023,44
utbildning_halso,11,2009,5
utbildning_halso,11,2010,13
utbildning_halso,11,2011,9
utbildning_halso,11,2012,16
utbildning_halso,11,2013,18
utbildning_halso,11,2014,17
utbildning_halso,11,2015,10
utbildning_halso,11,2016,16
utbildning_halso,11,2017,12
utbildning_halso,11,2018,13
utbildning_halso,11,2019,8
utbildning_halso,11,2020,8
utbildning_halso,11,2021,21
utbildning_halso,11,2022,19
utbildning_halso,11,2023,18
bransch_ospe,11,2009,31
bransch_ospe,11,2010,20
bransch_ospe,11,2011,24
bransch_ospe,11,2012,34
bransch_ospe,11,2013,11
bransch_ospe,11,2014,21
bransch_ospe,11,2015,14
bransch_ospe,11,2016,15
bransch_ospe,11,2017,12
bransch_ospe,11,2018,8
bransch_ospe,11,2019,17
bransch_ospe,11,2020,11
bransch_ospe,11,2021,8
bransch_ospe,11,2022,12
bransch_ospe,11,2023,11
jord_skog,12,2009,9
jord_skog,12,2010,19
jord_skog,12,2011,14
jord_skog,12,2012,20
jord_skog,12,2013,14
jord_skog,12,2014,13
jord_skog,12,2015,11
jord_skog,12,2016,13
jord_skog,12,2017,6
jord_skog,12,2018,9
jord_skog,12,2019,14
jord_skog,12,2020,5
jord_skog,12,2021,9
jord_skog,12,2022,11
jord_skog,12,2023,11
tillverkning,12,2009,110
tillverkning,12,2010,84
tillverkning,12,2011,81
tillverkning,12,2012,96
tillverkning,12,2013,88
tillverkning,12,2014,78
tillverkning,12,2015,71
tillverkning,12,2016,57
tillverkning,12,2017,54
tillverkning,12,2018,59
tillverkning,12,2019,80
tillverkning,12,2020,60
tillverkning,12,2021,46
tillverkning,12,2022,64
tillverkning,12,2023,57
bygg,12,2009,146
bygg,12,2010,185
bygg,12,2011,153
bygg,12,2012,158
bygg,12,2013,215
bygg,12,2014,190
bygg,12,2015,159
bygg,12,2016,136
bygg,12,2017,147
bygg,12,2018,199
bygg,12,2019,161
bygg,12,2020,172
bygg,12,2021,165
bygg,12,2022,153
bygg,12,2023,240
handel_med,12,2009,58
handel_med,12,2010,41
handel_med,12,2011,34
handel_med,12,2012,41
handel_med,12,2013,34
handel_med,12,2014,27
handel_med,12,2015,38
handel_med,12,2016,27
handel_med,12,2017,26
handel_med,12,2018,45
handel_med,12,2019,38
handel_med,12,2020,33
handel_med,12,2021,50
handel_med,12,2022,55
handel_med,12,2023,63
parti_prov,12,2009,124
parti_prov,12,2010,102
parti_prov,12,2011,98
parti_prov,12,2012,88
parti_prov,12,2013,108
parti_prov,12,2014,93
parti_prov,12,2015,112
parti_prov,12,2016,62
parti_prov,12,2017,76
parti_prov,12,2018,91
parti_prov,12,2019,66
parti_prov,12,2020,91
parti_prov,12,2021,51
parti_prov,12,2022,65
parti_prov,12,2023,81
detaljhandel_ut_mot,12,2009,135
detaljhandel_ut_mot,12,2010,124
detaljhandel_ut_mot,12,2011,120
detaljhandel_ut_mot,12,2012,130
detaljhandel_ut_mot,12,2013,140
detaljhandel_ut_mot,12,2014,110
detaljhandel_ut_mot,12,2015,128
detaljhandel_ut_mot,12,2016,115
detaljhandel_ut_mot,12,2017,113
detaljhandel_ut_mot,12,2018,119
detaljhandel_ut_mot,12,2019,118
detaljhandel_ut_mot,12,2020,131
detaljhandel_ut_mot,12,2021,112
detaljhandel_ut_mot,12,2022,117
detaljhandel_ut_mot,12,2023,142
transport_mag,12,2009,47
transport_mag,12,2010,55
transport_mag,12,2011,49
transport_mag,12,2012,53
transport_mag,12,2013,70
transport_mag,12,2014,49
transport_mag,12,2015,52
transport_mag,12,2016,54
transport_mag,12,2017,49
transport_mag,12,2018,42
transport_mag,12,2019,55
transport_mag,12,2020,60
transport_mag,12,2021,61
transport_mag,12,2022,44
transport_mag,12,2023,58
hotell_logi,12,2009,8
hotell_logi,12,2010,9
hotell_logi,12,2011,4
hotell_logi,12,2012,5
hotell_logi,12,2013,4
hotell_logi,12,2014,8
hotell_logi,12,2015,6
hotell_logi,12,2016,3
hotell_logi,12,2017,5
hotell_logi,12,2018,6
hotell_logi,12,2019,4
hotell_logi,12,2020,9
hotell_logi,12,2021,7
hotell_logi,12,2022,NA
hotell_logi,12,2023,12
restaurang_cate,12,2009,61
restaurang_cate,12,2010,77
restaurang_cate,12,2011,59
restaurang_cate,12,2012,49
restaurang_cate,12,2013,64
restaurang_cate,12,2014,73
restaurang_cate,12,2015,78
restaurang_cate,12,2016,54
restaurang_cate,12,2017,74
restaurang_cate,12,2018,85
restaurang_cate,12,2019,67
restaurang_cate,12,2020,89
restaurang_cate,12,2021,98
restaurang_cate,12,2022,92
restaurang_cate,12,2023,102
information_komm,12,2009,34
information_komm,12,2010,37
information_komm,12,2011,24
information_komm,12,2012,37
information_komm,12,2013,48
information_komm,12,2014,36
information_komm,12,2015,28
information_komm,12,2016,33
information_komm,12,2017,39
information_komm,12,2018,35
information_komm,12,2019,38
information_komm,12,2020,28
information_komm,12,2021,35
information_komm,12,2022,40
information_komm,12,2023,51
finans_fast,12,2009,194
finans_fast,12,2010,229
finans_fast,12,2011,197
finans_fast,12,2012,208
finans_fast,12,2013,215
finans_fast,12,2014,186
finans_fast,12,2015,175
finans_fast,12,2016,168
finans_fast,12,2017,153
finans_fast,12,2018,190
finans_fast,12,2019,177
finans_fast,12,2020,207
finans_fast,12,2021,177
finans_fast,12,2022,196
finans_fast,12,2023,241
utbildning_halso,12,2009,58
utbildning_halso,12,2010,60
utbildning_halso,12,2011,76
utbildning_halso,12,2012,60
utbildning_halso,12,2013,78
utbildning_halso,12,2014,85
utbildning_halso,12,2015,69
utbildning_halso,12,2016,66
utbildning_halso,12,2017,66
utbildning_halso,12,2018,89
utbildning_halso,12,2019,92
utbildning_halso,12,2020,83
utbildning_halso,12,2021,86
utbildning_halso,12,2022,103
utbildning_halso,12,2023,117
bransch_ospe,12,2009,152
bransch_ospe,12,2010,156
bransch_ospe,12,2011,146
bransch_ospe,12,2012,160
bransch_ospe,12,2013,127
bransch_ospe,12,2014,88
bransch_ospe,12,2015,90
bransch_ospe,12,2016,97
bransch_ospe,12,2017,56
bransch_ospe,12,2018,88
bransch_ospe,12,2019,94
bransch_ospe,12,2020,81
bransch_ospe,12,2021,51
bransch_ospe,12,2022,60
bransch_ospe,12,2023,90
jord_skog,13,2009,8
jord_skog,13,2010,4
jord_skog,13,2011,6
jord_skog,13,2012,7
jord_skog,13,2013,10
jord_skog,13,2014,NA
jord_skog,13,2015,NA
jord_skog,13,2016,6
jord_skog,13,2017,NA
jord_skog,13,2018,3
jord_skog,13,2019,NA
jord_skog,13,2020,NA
jord_skog,13,2021,6
jord_skog,13,2022,4
jord_skog,13,2023,NA
tillverkning,13,2009,22
tillverkning,13,2010,18
tillverkning,13,2011,18
tillverkning,13,2012,13
tillverkning,13,2013,6
tillverkning,13,2014,22
tillverkning,13,2015,15
tillverkning,13,2016,15
tillverkning,13,2017,14
tillverkning,13,2018,11
tillverkning,13,2019,12
tillverkning,13,2020,14
tillverkning,13,2021,10
tillverkning,13,2022,5
tillverkning,13,2023,17
bygg,13,2009,17
bygg,13,2010,21
bygg,13,2011,32
bygg,13,2012,29
bygg,13,2013,23
bygg,13,2014,31
bygg,13,2015,21
bygg,13,2016,27
bygg,13,2017,22
bygg,13,2018,37
bygg,13,2019,28
bygg,13,2020,19
bygg,13,2021,25
bygg,13,2022,26
bygg,13,2023,30
handel_med,13,2009,5
handel_med,13,2010,6
handel_med,13,2011,6
handel_med,13,2012,6
handel_med,13,2013,11
handel_med,13,2014,14
handel_med,13,2015,5
handel_med,13,2016,15
handel_med,13,2017,7
handel_med,13,2018,4
handel_med,13,2019,6
handel_med,13,2020,NA
handel_med,13,2021,4
handel_med,13,2022,8
handel_med,13,2023,12
parti_prov,13,2009,15
parti_prov,13,2010,15
parti_prov,13,2011,15
parti_prov,13,2012,9
parti_prov,13,2013,11
parti_prov,13,2014,11
parti_prov,13,2015,10
parti_prov,13,2016,10
parti_prov,13,2017,7
parti_prov,13,2018,12
parti_prov,13,2019,9
parti_prov,13,2020,11
parti_prov,13,2021,7
parti_prov,13,2022,8
parti_prov,13,2023,14
detaljhandel_ut_mot,13,2009,24
detaljhandel_ut_mot,13,2010,20
detaljhandel_ut_mot,13,2011,27
detaljhandel_ut_mot,13,2012,29
detaljhandel_ut_mot,13,2013,34
detaljhandel_ut_mot,13,2014,22
detaljhandel_ut_mot,13,2015,34
detaljhandel_ut_mot,13,2016,28
detaljhandel_ut_mot,13,2017,19
detaljhandel_ut_mot,13,2018,24
detaljhandel_ut_mot,13,2019,21
detaljhandel_ut_mot,13,2020,26
detaljhandel_ut_mot,13,2021,21
detaljhandel_ut_mot,13,2022,23
detaljhandel_ut_mot,13,2023,20
transport_mag,13,2009,8
transport_mag,13,2010,9
transport_mag,13,2011,10
transport_mag,13,2012,9
transport_mag,13,2013,6
transport_mag,13,2014,15
transport_mag,13,2015,14
transport_mag,13,2016,10
transport_mag,13,2017,9
transport_mag,13,2018,9
transport_mag,13,2019,7
transport_mag,13,2020,3
transport_mag,13,2021,6
transport_mag,13,2022,5
transport_mag,13,2023,NA
hotell_logi,13,2009,NA
hotell_logi,13,2010,NA
hotell_logi,13,2011,NA
hotell_logi,13,2012,4
hotell_logi,13,2013,3
hotell_logi,13,2014,NA
hotell_logi,13,2015,NA
hotell_logi,13,2016,NA
hotell_logi,13,2017,NA
hotell_logi,13,2018,4
hotell_logi,13,2019,NA
hotell_logi,13,2020,NA
hotell_logi,13,2021,NA
hotell_logi,13,2022,NA
hotell_logi,13,2023,3
restaurang_cate,13,2009,14
restaurang_cate,13,2010,9
restaurang_cate,13,2011,17
restaurang_cate,13,2012,9
restaurang_cate,13,2013,10
restaurang_cate,13,2014,11
restaurang_cate,13,2015,10
restaurang_cate,13,2016,11
restaurang_cate,13,2017,9
restaurang_cate,13,2018,13
restaurang_cate,13,2019,17
restaurang_cate,13,2020,18
restaurang_cate,13,2021,21
restaurang_cate,13,2022,24
restaurang_cate,13,2023,17
information_komm,13,2009,4
information_komm,13,2010,7
information_komm,13,2011,NA
information_komm,13,2012,5
information_komm,13,2013,6
information_komm,13,2014,4
information_komm,13,2015,3
information_komm,13,2016,7
information_komm,13,2017,NA
information_komm,13,2018,NA
information_komm,13,2019,3
information_komm,13,2020,7
information_komm,13,2021,3
information_komm,13,2022,4
information_komm,13,2023,6
finans_fast,13,2009,29
finans_fast,13,2010,25
finans_fast,13,2011,26
finans_fast,13,2012,27
finans_fast,13,2013,30
finans_fast,13,2014,30
finans_fast,13,2015,27
finans_fast,13,2016,30
finans_fast,13,2017,24
finans_fast,13,2018,24
finans_fast,13,2019,27
finans_fast,13,2020,37
finans_fast,13,2021,18
finans_fast,13,2022,19
finans_fast,13,2023,36
utbildning_halso,13,2009,11
utbildning_halso,13,2010,10
utbildning_halso,13,2011,7
utbildning_halso,13,2012,15
utbildning_halso,13,2013,14
utbildning_halso,13,2014,14
utbildning_halso,13,2015,14
utbildning_halso,13,2016,8
utbildning_halso,13,2017,9
utbildning_halso,13,2018,12
utbildning_halso,13,2019,15
utbildning_halso,13,2020,18
utbildning_halso,13,2021,13
utbildning_halso,13,2022,7
utbildning_halso,13,2023,18
bransch_ospe,13,2009,23
bransch_ospe,13,2010,28
bransch_ospe,13,2011,15
bransch_ospe,13,2012,21
bransch_ospe,13,2013,12
bransch_ospe,13,2014,15
bransch_ospe,13,2015,8
bransch_ospe,13,2016,9
bransch_ospe,13,2017,12
bransch_ospe,13,2018,16
bransch_ospe,13,2019,8
bransch_ospe,13,2020,11
bransch_ospe,13,2021,10
bransch_ospe,13,2022,7
bransch_ospe,13,2023,10
jord_skog,14,2009,NA
jord_skog,14,2010,5
jord_skog,14,2011,4
jord_skog,14,2012,3
jord_skog,14,2013,NA
jord_skog,14,2014,NA
jord_skog,14,2015,4
jord_skog,14,2016,NA
jord_skog,14,2017,3
jord_skog,14,2018,6
jord_skog,14,2019,NA
jord_skog,14,2020,NA
jord_skog,14,2021,NA
jord_skog,14,2022,4
jord_skog,14,2023,4
tillverkning,14,2009,11
tillverkning,14,2010,16
tillverkning,14,2011,8
tillverkning,14,2012,12
tillverkning,14,2013,9
tillverkning,14,2014,14
tillverkning,14,2015,12
tillverkning,14,2016,16
tillverkning,14,2017,9
tillverkning,14,2018,13
tillverkning,14,2019,9
tillverkning,14,2020,10
tillverkning,14,2021,7
tillverkning,14,2022,7
tillverkning,14,2023,11
bygg,14,2009,17
bygg,14,2010,25
bygg,14,2011,26
bygg,14,2012,24
bygg,14,2013,22
bygg,14,2014,32
bygg,14,2015,21
bygg,14,2016,21
bygg,14,2017,15
bygg,14,2018,42
bygg,14,2019,31
bygg,14,2020,28
bygg,14,2021,29
bygg,14,2022,28
bygg,14,2023,41
handel_med,14,2009,6
handel_med,14,2010,8
handel_med,14,2011,5
handel_med,14,2012,14
handel_med,14,2013,11
handel_med,14,2014,11
handel_med,14,2015,8
handel_med,14,2016,9
handel_med,14,2017,11
handel_med,14,2018,11
handel_med,14,2019,5
handel_med,14,2020,10
handel_med,14,2021,7
handel_med,14,2022,9
handel_med,14,2023,13
parti_prov,14,2009,7
parti_prov,14,2010,13
parti_prov,14,2011,10
parti_prov,14,2012,15
parti_prov,14,2013,18
parti_prov,14,2014,15
parti_prov,14,2015,15
parti_prov,14,2016,5
parti_prov,14,2017,9
parti_prov,14,2018,9
parti_prov,14,2019,10
parti_prov,14,2020,6
parti_prov,14,2021,10
parti_prov,14,2022,5
parti_prov,14,2023,15
detaljhandel_ut_mot,14,2009,18
detaljhandel_ut_mot,14,2010,22
detaljhandel_ut_mot,14,2011,28
detaljhandel_ut_mot,14,2012,28
detaljhandel_ut_mot,14,2013,25
detaljhandel_ut_mot,14,2014,32
detaljhandel_ut_mot,14,2015,23
detaljhandel_ut_mot,14,2016,22
detaljhandel_ut_mot,14,2017,20
detaljhandel_ut_mot,14,2018,24
detaljhandel_ut_mot,14,2019,23
detaljhandel_ut_mot,14,2020,20
detaljhandel_ut_mot,14,2021,19
detaljhandel_ut_mot,14,2022,20
detaljhandel_ut_mot,14,2023,28
transport_mag,14,2009,6
transport_mag,14,2010,8
transport_mag,14,2011,10
transport_mag,14,2012,8
transport_mag,14,2013,4
transport_mag,14,2014,8
transport_mag,14,2015,13
transport_mag,14,2016,5
transport_mag,14,2017,5
transport_mag,14,2018,9
transport_mag,14,2019,6
transport_mag,14,2020,7
transport_mag,14,2021,6
transport_mag,14,2022,6
transport_mag,14,2023,12
hotell_logi,14,2009,NA
hotell_logi,14,2010,NA
hotell_logi,14,2011,NA
hotell_logi,14,2012,4
hotell_logi,14,2013,NA
hotell_logi,14,2014,NA
hotell_logi,14,2015,NA
hotell_logi,14,2016,NA
hotell_logi,14,2017,NA
hotell_logi,14,2018,NA
hotell_logi,14,2019,3
hotell_logi,14,2020,NA
hotell_logi,14,2021,NA
hotell_logi,14,2022,NA
hotell_logi,14,2023,NA
restaurang_cate,14,2009,6
restaurang_cate,14,2010,13
restaurang_cate,14,2011,7
restaurang_cate,14,2012,19
restaurang_cate,14,2013,12
restaurang_cate,14,2014,16
restaurang_cate,14,2015,15
restaurang_cate,14,2016,16
restaurang_cate,14,2017,9
restaurang_cate,14,2018,17
restaurang_cate,14,2019,23
restaurang_cate,14,2020,22
restaurang_cate,14,2021,10
restaurang_cate,14,2022,21
restaurang_cate,14,2023,27
information_komm,14,2009,NA
information_komm,14,2010,5
information_komm,14,2011,6
information_komm,14,2012,NA
information_komm,14,2013,4
information_komm,14,2014,4
information_komm,14,2015,3
information_komm,14,2016,5
information_komm,14,2017,3
information_komm,14,2018,5
information_komm,14,2019,5
information_komm,14,2020,7
information_komm,14,2021,NA
information_komm,14,2022,3
information_komm,14,2023,10
finans_fast,14,2009,24
finans_fast,14,2010,25
finans_fast,14,2011,32
finans_fast,14,2012,31
finans_fast,14,2013,33
finans_fast,14,2014,21
finans_fast,14,2015,24
finans_fast,14,2016,30
finans_fast,14,2017,27
finans_fast,14,2018,24
finans_fast,14,2019,45
finans_fast,14,2020,39
finans_fast,14,2021,28
finans_fast,14,2022,31
finans_fast,14,2023,41
utbildning_halso,14,2009,6
utbildning_halso,14,2010,17
utbildning_halso,14,2011,15
utbildning_halso,14,2012,9
utbildning_halso,14,2013,10
utbildning_halso,14,2014,8
utbildning_halso,14,2015,12
utbildning_halso,14,2016,15
utbildning_halso,14,2017,17
utbildning_halso,14,2018,24
utbildning_halso,14,2019,22
utbildning_halso,14,2020,21
utbildning_halso,14,2021,18
utbildning_halso,14,2022,20
utbildning_halso,14,2023,18
bransch_ospe,14,2009,23
bransch_ospe,14,2010,23
bransch_ospe,14,2011,20
bransch_ospe,14,2012,27
bransch_ospe,14,2013,12
bransch_ospe,14,2014,11
bransch_ospe,14,2015,7
bransch_ospe,14,2016,7
bransch_ospe,14,2017,11
bransch_ospe,14,2018,7
bransch_ospe,14,2019,9
bransch_ospe,14,2020,4
bransch_ospe,14,2021,6
bransch_ospe,14,2022,12
bransch_ospe,14,2023,16
jord_skog,15,2009,NA
jord_skog,15,2010,4
jord_skog,15,2011,3
jord_skog,15,2012,NA
jord_skog,15,2013,3
jord_skog,15,2014,4
jord_skog,15,2015,NA
jord_skog,15,2016,3
jord_skog,15,2017,NA
jord_skog,15,2018,3
jord_skog,15,2019,4
jord_skog,15,2020,NA
jord_skog,15,2021,NA
jord_skog,15,2022,NA
jord_skog,15,2023,NA
tillverkning,15,2009,13
tillverkning,15,2010,20
tillverkning,15,2011,16
tillverkning,15,2012,13
tillverkning,15,2013,10
tillverkning,15,2014,10
tillverkning,15,2015,13
tillverkning,15,2016,8
tillverkning,15,2017,15
tillverkning,15,2018,8
tillverkning,15,2019,14
tillverkning,15,2020,12
tillverkning,15,2021,7
tillverkning,15,2022,12
tillverkning,15,2023,12
bygg,15,2009,13
bygg,15,2010,22
bygg,15,2011,29
bygg,15,2012,26
bygg,15,2013,22
bygg,15,2014,21
bygg,15,2015,15
bygg,15,2016,12
bygg,15,2017,30
bygg,15,2018,28
bygg,15,2019,29
bygg,15,2020,19
bygg,15,2021,18
bygg,15,2022,34
bygg,15,2023,21
handel_med,15,2009,4
handel_med,15,2010,6
handel_med,15,2011,4
handel_med,15,2012,5
handel_med,15,2013,7
handel_med,15,2014,6
handel_med,15,2015,8
handel_med,15,2016,4
handel_med,15,2017,10
handel_med,15,2018,12
handel_med,15,2019,10
handel_med,15,2020,8
handel_med,15,2021,9
handel_med,15,2022,8
handel_med,15,2023,17
parti_prov,15,2009,8
parti_prov,15,2010,9
parti_prov,15,2011,6
parti_prov,15,2012,9
parti_prov,15,2013,9
parti_prov,15,2014,8
parti_prov,15,2015,10
parti_prov,15,2016,9
parti_prov,15,2017,14
parti_prov,15,2018,5
parti_prov,15,2019,11
parti_prov,15,2020,16
parti_prov,15,2021,11
parti_prov,15,2022,7
parti_prov,15,2023,20
detaljhandel_ut_mot,15,2009,18
detaljhandel_ut_mot,15,2010,12
detaljhandel_ut_mot,15,2011,16
detaljhandel_ut_mot,15,2012,17
detaljhandel_ut_mot,15,2013,31
detaljhandel_ut_mot,15,2014,23
detaljhandel_ut_mot,15,2015,16
detaljhandel_ut_mot,15,2016,15
detaljhandel_ut_mot,15,2017,13
detaljhandel_ut_mot,15,2018,11
detaljhandel_ut_mot,15,2019,16
detaljhandel_ut_mot,15,2020,26
detaljhandel_ut_mot,15,2021,21
detaljhandel_ut_mot,15,2022,14
detaljhandel_ut_mot,15,2023,26
transport_mag,15,2009,7
transport_mag,15,2010,6
transport_mag,15,2011,11
transport_mag,15,2012,8
transport_mag,15,2013,14
transport_mag,15,2014,10
transport_mag,15,2015,7
transport_mag,15,2016,3
transport_mag,15,2017,13
transport_mag,15,2018,10
transport_mag,15,2019,6
transport_mag,15,2020,14
transport_mag,15,2021,10
transport_mag,15,2022,5
transport_mag,15,2023,12
hotell_logi,15,2009,3
hotell_logi,15,2010,NA
hotell_logi,15,2011,NA
hotell_logi,15,2012,NA
hotell_logi,15,2013,NA
hotell_logi,15,2014,NA
hotell_logi,15,2015,NA
hotell_logi,15,2016,NA
hotell_logi,15,2017,NA
hotell_logi,15,2018,NA
hotell_logi,15,2019,NA
hotell_logi,15,2020,NA
hotell_logi,15,2021,NA
hotell_logi,15,2022,NA
hotell_logi,15,2023,NA
restaurang_cate,15,2009,8
restaurang_cate,15,2010,17
restaurang_cate,15,2011,14
restaurang_cate,15,2012,10
restaurang_cate,15,2013,16
restaurang_cate,15,2014,8
restaurang_cate,15,2015,8
restaurang_cate,15,2016,9
restaurang_cate,15,2017,12
restaurang_cate,15,2018,13
restaurang_cate,15,2019,12
restaurang_cate,15,2020,16
restaurang_cate,15,2021,10
restaurang_cate,15,2022,16
restaurang_cate,15,2023,30
information_komm,15,2009,6
information_komm,15,2010,NA
information_komm,15,2011,7
information_komm,15,2012,NA
information_komm,15,2013,7
information_komm,15,2014,6
information_komm,15,2015,4
information_komm,15,2016,3
information_komm,15,2017,8
information_komm,15,2018,9
information_komm,15,2019,7
information_komm,15,2020,5
information_komm,15,2021,4
information_komm,15,2022,4
information_komm,15,2023,6
finans_fast,15,2009,21
finans_fast,15,2010,22
finans_fast,15,2011,28
finans_fast,15,2012,23
finans_fast,15,2013,25
finans_fast,15,2014,30
finans_fast,15,2015,22
finans_fast,15,2016,10
finans_fast,15,2017,20
finans_fast,15,2018,30
finans_fast,15,2019,28
finans_fast,15,2020,22
finans_fast,15,2021,32
finans_fast,15,2022,36
finans_fast,15,2023,30
utbildning_halso,15,2009,7
utbildning_halso,15,2010,7
utbildning_halso,15,2011,4
utbildning_halso,15,2012,9
utbildning_halso,15,2013,12
utbildning_halso,15,2014,14
utbildning_halso,15,2015,8
utbildning_halso,15,2016,7
utbildning_halso,15,2017,9
utbildning_halso,15,2018,9
utbildning_halso,15,2019,15
utbildning_halso,15,2020,14
utbildning_halso,15,2021,14
utbildning_halso,15,2022,14
utbildning_halso,15,2023,25
bransch_ospe,15,2009,21
bransch_ospe,15,2010,24
bransch_ospe,15,2011,11
bransch_ospe,15,2012,25
bransch_ospe,15,2013,13
bransch_ospe,15,2014,12
bransch_ospe,15,2015,11
bransch_ospe,15,2016,7
bransch_ospe,15,2017,4
bransch_ospe,15,2018,10
bransch_ospe,15,2019,10
bransch_ospe,15,2020,13
bransch_ospe,15,2021,6
bransch_ospe,15,2022,10
bransch_ospe,15,2023,7
jord_skog,16,2009,5
jord_skog,16,2010,3
jord_skog,16,2011,15
jord_skog,16,2012,7
jord_skog,16,2013,4
jord_skog,16,2014,7
jord_skog,16,2015,5
jord_skog,16,2016,NA
jord_skog,16,2017,NA
jord_skog,16,2018,6
jord_skog,16,2019,4
jord_skog,16,2020,5
jord_skog,16,2021,NA
jord_skog,16,2022,NA
jord_skog,16,2023,NA
tillverkning,16,2009,19
tillverkning,16,2010,20
tillverkning,16,2011,21
tillverkning,16,2012,19
tillverkning,16,2013,12
tillverkning,16,2014,18
tillverkning,16,2015,15
tillverkning,16,2016,8
tillverkning,16,2017,16
tillverkning,16,2018,18
tillverkning,16,2019,11
tillverkning,16,2020,17
tillverkning,16,2021,11
tillverkning,16,2022,6
tillverkning,16,2023,8
bygg,16,2009,23
bygg,16,2010,15
bygg,16,2011,29
bygg,16,2012,27
bygg,16,2013,24
bygg,16,2014,34
bygg,16,2015,18
bygg,16,2016,20
bygg,16,2017,19
bygg,16,2018,28
bygg,16,2019,31
bygg,16,2020,35
bygg,16,2021,22
bygg,16,2022,25
bygg,16,2023,41
handel_med,16,2009,13
handel_med,16,2010,6
handel_med,16,2011,8
handel_med,16,2012,5
handel_med,16,2013,3
handel_med,16,2014,6
handel_med,16,2015,4
handel_med,16,2016,4
handel_med,16,2017,NA
handel_med,16,2018,NA
handel_med,16,2019,4
handel_med,16,2020,6
handel_med,16,2021,NA
handel_med,16,2022,8
handel_med,16,2023,10
parti_prov,16,2009,8
parti_prov,16,2010,8
parti_prov,16,2011,9
parti_prov,16,2012,18
parti_prov,16,2013,11
parti_prov,16,2014,14
parti_prov,16,2015,9
parti_prov,16,2016,6
parti_prov,16,2017,11
parti_prov,16,2018,13
parti_prov,16,2019,7
parti_prov,16,2020,11
parti_prov,16,2021,5
parti_prov,16,2022,5
parti_prov,16,2023,5
detaljhandel_ut_mot,16,2009,26
detaljhandel_ut_mot,16,2010,23
detaljhandel_ut_mot,16,2011,24
detaljhandel_ut_mot,16,2012,41
detaljhandel_ut_mot,16,2013,22
detaljhandel_ut_mot,16,2014,25
detaljhandel_ut_mot,16,2015,20
detaljhandel_ut_mot,16,2016,28
detaljhandel_ut_mot,16,2017,29
detaljhandel_ut_mot,16,2018,22
detaljhandel_ut_mot,16,2019,15
detaljhandel_ut_mot,16,2020,13
