sni_id,gender,year,forv_to
rederier,1,2019,
rederier,1,2020,
rederier,1,2021,
rederier,1,2022,
rederier,1,2023,
reklam_und,1,2000,
reklam_und,1,2001,
reklam_und,1,2002,
reklam_und,1,2003,83
reklam_und,1,2004,99
reklam_und,1,2005,115
reklam_und,1,2006,110
reklam_und,1,2007,127
reklam_und,1,2008,147
reklam_und,1,2009,179
reklam_und,1,2010,191
reklam_und,1,2011,192
reklam_und,1,2012,204
reklam_und,1,2013,225
reklam_und,1,2014,210
reklam_und,1,2015,196
reklam_und,1,2016,204
reklam_und,1,2017,237
reklam_und,1,2018,240
reklam_und,1,2019,241
reklam_und,1,2020,251
reklam_und,1,2021,252
reklam_und,1,2022,
reklam_und,1,2023,
reparationsverkstader,1,2000,
reparationsverkstader,1,2001,
reparationsverkstader,1,2002,
reparationsverkstader,1,2003,121
reparationsverkstader,1,2004,125
reparationsverkstader,1,2005,133
reparationsverkstader,1,2006,151
reparationsverkstader,1,2007,175
reparationsverkstader,1,2008,187
reparationsverkstader,1,2009,181
reparationsverkstader,1,2010,162
reparationsverkstader,1,2011,166
reparationsverkstader,1,2012,170
reparationsverkstader,1,2013,141
reparationsverkstader,1,2014,129
reparationsverkstader,1,2015,125
reparationsverkstader,1,2016,107
reparationsverkstader,1,2017,81
reparationsverkstader,1,2018,67
reparationsverkstader,1,2019,65
reparationsverkstader,1,2020,59
reparationsverkstader,1,2021,50
reparationsverkstader,1,2022,
reparationsverkstader,1,2023,
skogsbruksforetag,1,2000,
skogsbruksforetag,1,2001,
skogsbruksforetag,1,2002,
skogsbruksforetag,1,2003,332
skogsbruksforetag,1,2004,357
skogsbruksforetag,1,2005,475
skogsbruksforetag,1,2006,514
skogsbruksforetag,1,2007,644
skogsbruksforetag,1,2008,774
skogsbruksforetag,1,2009,805
skogsbruksforetag,1,2010,887
skogsbruksforetag,1,2011,1101
skogsbruksforetag,1,2012,1119
skogsbruksforetag,1,2013,1122
skogsbruksforetag,1,2014,1221
