sni_id,lan,year,ant_ans_kon
handel_med,11,2017,4
handel_med,11,2018,1
handel_med,11,2019,7
handel_med,11,2020,15
handel_med,11,2021,3
handel_med,11,2022,4
handel_med,11,2023,3
parti_prov,11,2009,48
parti_prov,11,2010,11
parti_prov,11,2011,60
parti_prov,11,2012,42
parti_prov,11,2013,20
parti_prov,11,2014,9
parti_prov,11,2015,48
parti_prov,11,2016,24
parti_prov,11,2017,6
parti_prov,11,2018,73
parti_prov,11,2019,57
parti_prov,11,2020,23
parti_prov,11,2021,14
parti_prov,11,2022,6
parti_prov,11,2023,9
detaljhandel_ut_mot,11,2009,69
detaljhandel_ut_mot,11,2010,51
detaljhandel_ut_mot,11,2011,98
detaljhandel_ut_mot,11,2012,61
detaljhandel_ut_mot,11,2013,59
detaljhandel_ut_mot,11,2014,44
detaljhandel_ut_mot,11,2015,60
detaljhandel_ut_mot,11,2016,55
detaljhandel_ut_mot,11,2017,37
detaljhandel_ut_mot,11,2018,45
detaljhandel_ut_mot,11,2019,59
detaljhandel_ut_mot,11,2020,27
detaljhandel_ut_mot,11,2021,26
detaljhandel_ut_mot,11,2022,18
detaljhandel_ut_mot,11,2023,33
transport_mag,11,2009,25
transport_mag,11,2010,18
transport_mag,11,2011,99
transport_mag,11,2012,37
transport_mag,11,2013,94
transport_mag,11,2014,27
transport_mag,11,2015,9
transport_mag,11,2016,138
transport_mag,11,2017,NA
transport_mag,11,2018,85
transport_mag,11,2019,20
transport_mag,11,2020,42
transport_mag,11,2021,33
transport_mag,11,2022,15
transport_mag,11,2023,11
hotell_logi,11,2009,NA
hotell_logi,11,2010,NA
hotell_logi,11,2011,NA
hotell_logi,11,2012,NA
hotell_logi,11,2013,11
hotell_logi,11,2014,NA
hotell_logi,11,2015,NA
hotell_logi,11,2016,NA
hotell_logi,11,2017,NA
hotell_logi,11,2018,NA
hotell_logi,11,2019,NA
hotell_logi,11,2020,NA
hotell_logi,11,2021,NA
hotell_logi,11,2022,NA
hotell_logi,11,2023,NA
restaurang_cate,11,2009,23
restaurang_cate,11,2010,39
restaurang_cate,11,2011,34
restaurang_cate,11,2012,23
restaurang_cate,11,2013,4
restaurang_cate,11,2014,19
restaurang_cate,11,2015,39
restaurang_cate,11,2016,67
restaurang_cate,11,2017,38
restaurang_cate,11,2018,51
restaurang_cate,11,2019,62
restaurang_cate,11,2020,106
restaurang_cate,11,2021,90
restaurang_cate,11,2022,43
restaurang_cate,11,2023,77
information_komm,11,2009,8
information_komm,11,2010,2
information_komm,11,2011,6
information_komm,11,2012,16
information_komm,11,2013,0
information_komm,11,2014,NA
information_komm,11,2015,NA
information_komm,11,2016,4
information_komm,11,2017,42
information_komm,11,2018,37
information_komm,11,2019,4
information_komm,11,2020,6
information_komm,11,2021,3
information_komm,11,2022,4
information_komm,11,2023,0
finans_fast,11,2009,38
finans_fast,11,2010,46
finans_fast,11,2011,67
finans_fast,11,2012,109
finans_fast,11,2013,16
finans_fast,11,2014,45
finans_fast,11,2015,79
finans_fast,11,2016,27
finans_fast,11,2017,102
finans_fast,11,2018,64
finans_fast,11,2019,20
finans_fast,11,2020,39
finans_fast,11,2021,29
finans_fast,11,2022,59
finans_fast,11,2023,30
utbildning_halso,11,2009,14
utbildning_halso,11,2010,35
utbildning_halso,11,2011,12
utbildning_halso,11,2012,13
utbildning_halso,11,2013,18
utbildning_halso,11,2014,46
utbildning_halso,11,2015,14
utbildning_halso,11,2016,34
utbildning_halso,11,2017,40
utbildning_halso,11,2018,42
utbildning_halso,11,2019,7
utbildning_halso,11,2020,11
utbildning_halso,11,2021,126
utbildning_halso,11,2022,83
utbildning_halso,11,2023,40
bransch_ospe,11,2009,0
bransch_ospe,11,2010,0
bransch_ospe,11,2011,0
bransch_ospe,11,2012,0
bransch_ospe,11,2013,0
bransch_ospe,11,2014,0
bransch_ospe,11,2015,0
bransch_ospe,11,2016,0
bransch_ospe,11,2017,0
bransch_ospe,11,2018,0
bransch_ospe,11,2019,0
bransch_ospe,11,2020,0
bransch_ospe,11,2021,0
bransch_ospe,11,2022,0
bransch_ospe,11,2023,0
jord_skog,12,2009,3
jord_skog,12,2010,13
jord_skog,12,2011,4
jord_skog,12,2012,19
jord_skog,12,2013,6
jord_skog,12,2014,18
jord_skog,12,2015,6
jord_skog,12,2016,7
jord_skog,12,2017,0
jord_skog,12,2018,4
jord_skog,12,2019,28
jord_skog,12,2020,1
jord_skog,12,2021,3
jord_skog,12,2022,2
jord_skog,12,2023,7
tillverkning,12,2009,1875
tillverkning,12,2010,840
tillverkning,12,2011,4378
tillverkning,12,2012,722
tillverkning,12,2013,1087
tillverkning,12,2014,602
tillverkning,12,2015,385
tillverkning,12,2016,311
tillverkning,12,2017,241
tillverkning,12,2018,307
tillverkning,12,2019,423
tillverkning,12,2020,279
tillverkning,12,2021,166
tillverkning,12,2022,236
tillverkning,12,2023,398
bygg,12,2009,660
bygg,12,2010,703
bygg,12,2011,647
bygg,12,2012,721
bygg,12,2013,779
bygg,12,2014,597
bygg,12,2015,499
bygg,12,2016,358
bygg,12,2017,388
bygg,12,2018,769
bygg,12,2019,469
bygg,12,2020,770
bygg,12,2021,444
bygg,12,2022,403
bygg,12,2023,658
handel_med,12,2009,101
handel_med,12,2010,69
handel_med,12,2011,55
handel_med,12,2012,62
handel_med,12,2013,43
handel_med,12,2014,31
handel_med,12,2015,58
handel_med,12,2016,48
handel_med,12,2017,20
handel_med,12,2018,56
handel_med,12,2019,117
handel_med,12,2020,44
handel_med,12,2021,80
handel_med,12,2022,30
handel_med,12,2023,115
parti_prov,12,2009,246
parti_prov,12,2010,247
parti_prov,12,2011,172
parti_prov,12,2012,162
parti_prov,12,2013,343
parti_prov,12,2014,148
parti_prov,12,2015,261
parti_prov,12,2016,95
parti_prov,12,2017,105
parti_prov,12,2018,153
parti_prov,12,2019,167
parti_prov,12,2020,229
parti_prov,12,2021,54
parti_prov,12,2022,63
parti_prov,12,2023,92
detaljhandel_ut_mot,12,2009,450
detaljhandel_ut_mot,12,2010,202
detaljhandel_ut_mot,12,2011,365
detaljhandel_ut_mot,12,2012,350
detaljhandel_ut_mot,12,2013,431
detaljhandel_ut_mot,12,2014,291
detaljhandel_ut_mot,12,2015,408
detaljhandel_ut_mot,12,2016,228
detaljhandel_ut_mot,12,2017,248
detaljhandel_ut_mot,12,2018,256
detaljhandel_ut_mot,12,2019,337
detaljhandel_ut_mot,12,2020,1499
detaljhandel_ut_mot,12,2021,204
detaljhandel_ut_mot,12,2022,135
detaljhandel_ut_mot,12,2023,208
transport_mag,12,2009,175
transport_mag,12,2010,484
transport_mag,12,2011,219
transport_mag,12,2012,616
transport_mag,12,2013,493
transport_mag,12,2014,235
transport_mag,12,2015,169
transport_mag,12,2016,337
transport_mag,12,2017,180
transport_mag,12,2018,198
transport_mag,12,2019,224
transport_mag,12,2020,322
transport_mag,12,2021,132
transport_mag,12,2022,114
transport_mag,12,2023,248
hotell_logi,12,2009,47
hotell_logi,12,2010,13
hotell_logi,12,2011,11
hotell_logi,12,2012,18
hotell_logi,12,2013,17
hotell_logi,12,2014,16
hotell_logi,12,2015,18
hotell_logi,12,2016,0
hotell_logi,12,2017,1
hotell_logi,12,2018,11
hotell_logi,12,2019,11
hotell_logi,12,2020,70
hotell_logi,12,2021,41
hotell_logi,12,2022,NA
hotell_logi,12,2023,56
restaurang_cate,12,2009,268
restaurang_cate,12,2010,196
restaurang_cate,12,2011,225
restaurang_cate,12,2012,137
restaurang_cate,12,2013,185
restaurang_cate,12,2014,175
restaurang_cate,12,2015,237
restaurang_cate,12,2016,183
restaurang_cate,12,2017,154
restaurang_cate,12,2018,270
restaurang_cate,12,2019,185
restaurang_cate,12,2020,359
restaurang_cate,12,2021,128
restaurang_cate,12,2022,311
restaurang_cate,12,2023,299
information_komm,12,2009,80
information_komm,12,2010,70
information_komm,12,2011,48
information_komm,12,2012,79
information_komm,12,2013,161
information_komm,12,2014,95
information_komm,12,2015,51
information_komm,12,2016,30
information_komm,12,2017,59
information_komm,12,2018,35
information_komm,12,2019,100
information_komm,12,2020,75
information_komm,12,2021,25
information_komm,12,2022,38
information_komm,12,2023,68
finans_fast,12,2009,879
finans_fast,12,2010,649
finans_fast,12,2011,876
finans_fast,12,2012,422
finans_fast,12,2013,530
finans_fast,12,2014,334
finans_fast,12,2015,490
finans_fast,12,2016,346
finans_fast,12,2017,504
finans_fast,12,2018,369
finans_fast,12,2019,345
finans_fast,12,2020,412
finans_fast,12,2021,269
finans_fast,12,2022,302
finans_fast,12,2023,548
utbildning_halso,12,2009,169
utbildning_halso,12,2010,179
utbildning_halso,12,2011,162
utbildning_halso,12,2012,93
utbildning_halso,12,2013,129
utbildning_halso,12,2014,145
utbildning_halso,12,2015,156
utbildning_halso,12,2016,144
utbildning_halso,12,2017,183
utbildning_halso,12,2018,227
utbildning_halso,12,2019,242
utbildning_halso,12,2020,290
utbildning_halso,12,2021,85
utbildning_halso,12,2022,485
utbildning_halso,12,2023,226
bransch_ospe,12,2009,0
bransch_ospe,12,2010,0
bransch_ospe,12,2011,0
bransch_ospe,12,2012,0
bransch_ospe,12,2013,5
bransch_ospe,12,2014,0
bransch_ospe,12,2015,13
bransch_ospe,12,2016,0
bransch_ospe,12,2017,2
bransch_ospe,12,2018,2
bransch_ospe,12,2019,1
bransch_ospe,12,2020,0
bransch_ospe,12,2021,0
bransch_ospe,12,2022,0
bransch_ospe,12,2023,0
jord_skog,13,2009,33
jord_skog,13,2010,6
jord_skog,13,2011,4
jord_skog,13,2012,0
jord_skog,13,2013,20
jord_skog,13,2014,NA
jord_skog,13,2015,NA
jord_skog,13,2016,15
jord_skog,13,2017,NA
jord_skog,13,2018,5
jord_skog,13,2019,NA
jord_skog,13,2020,NA
jord_skog,13,2021,7
jord_skog,13,2022,0
jord_skog,13,2023,NA
tillverkning,13,2009,507
tillverkning,13,2010,298
tillverkning,13,2011,269
tillverkning,13,2012,48
tillverkning,13,2013,86
tillverkning,13,2014,180
tillverkning,13,2015,94
tillverkning,13,2016,134
tillverkning,13,2017,204
tillverkning,13,2018,275
tillverkning,13,2019,25
tillverkning,13,2020,93
tillverkning,13,2021,38
tillverkning,13,2022,19
tillverkning,13,2023,52
bygg,13,2009,71
bygg,13,2010,57
bygg,13,2011,201
bygg,13,2012,114
bygg,13,2013,132
bygg,13,2014,153
bygg,13,2015,34
bygg,13,2016,74
bygg,13,2017,83
bygg,13,2018,107
bygg,13,2019,173
bygg,13,2020,68
bygg,13,2021,109
bygg,13,2022,126
bygg,13,2023,82
handel_med,13,2009,12
handel_med,13,2010,3
handel_med,13,2011,3
handel_med,13,2012,12
handel_med,13,2013,33
handel_med,13,2014,40
handel_med,13,2015,5
handel_med,13,2016,44
handel_med,13,2017,8
handel_med,13,2018,28
handel_med,13,2019,8
handel_med,13,2020,NA
handel_med,13,2021,0
handel_med,13,2022,6
handel_med,13,2023,4
parti_prov,13,2009,58
parti_prov,13,2010,105
parti_prov,13,2011,25
parti_prov,13,2012,27
parti_prov,13,2013,27
parti_prov,13,2014,33
parti_prov,13,2015,18
parti_prov,13,2016,17
parti_prov,13,2017,5
parti_prov,13,2018,6
parti_prov,13,2019,6
parti_prov,13,2020,12
parti_prov,13,2021,0
parti_prov,13,2022,0
parti_prov,13,2023,11
detaljhandel_ut_mot,13,2009,40
detaljhandel_ut_mot,13,2010,27
detaljhandel_ut_mot,13,2011,92
detaljhandel_ut_mot,13,2012,59
detaljhandel_ut_mot,13,2013,66
detaljhandel_ut_mot,13,2014,24
detaljhandel_ut_mot,13,2015,352
detaljhandel_ut_mot,13,2016,51
detaljhandel_ut_mot,13,2017,36
detaljhandel_ut_mot,13,2018,41
detaljhandel_ut_mot,13,2019,25
detaljhandel_ut_mot,13,2020,43
detaljhandel_ut_mot,13,2021,26
detaljhandel_ut_mot,13,2022,40
detaljhandel_ut_mot,13,2023,19
transport_mag,13,2009,19
transport_mag,13,2010,44
transport_mag,13,2011,34
transport_mag,13,2012,35
transport_mag,13,2013,16
transport_mag,13,2014,59
transport_mag,13,2015,94
transport_mag,13,2016,205
transport_mag,13,2017,24
transport_mag,13,2018,43
transport_mag,13,2019,22
transport_mag,13,2020,37
transport_mag,13,2021,7
transport_mag,13,2022,0
transport_mag,13,2023,NA
hotell_logi,13,2009,NA
hotell_logi,13,2010,NA
hotell_logi,13,2011,NA
hotell_logi,13,2012,4
hotell_logi,13,2013,0
hotell_logi,13,2014,NA
hotell_logi,13,2015,NA
hotell_logi,13,2016,NA
hotell_logi,13,2017,NA
hotell_logi,13,2018,29
hotell_logi,13,2019,NA
hotell_logi,13,2020,NA
hotell_logi,13,2021,NA
hotell_logi,13,2022,NA
hotell_logi,13,2023,20
restaurang_cate,13,2009,21
restaurang_cate,13,2010,23
restaurang_cate,13,2011,45
restaurang_cate,13,2012,19
restaurang_cate,13,2013,9
restaurang_cate,13,2014,73
restaurang_cate,13,2015,20
restaurang_cate,13,2016,34
restaurang_cate,13,2017,57
restaurang_cate,13,2018,25
restaurang_cate,13,2019,36
restaurang_cate,13,2020,77
restaurang_cate,13,2021,35
restaurang_cate,13,2022,29
restaurang_cate,13,2023,108
information_komm,13,2009,26
information_komm,13,2010,15
information_komm,13,2011,NA
information_komm,13,2012,14
information_komm,13,2013,3
information_komm,13,2014,5
information_komm,13,2015,12
information_komm,13,2016,15
information_komm,13,2017,NA
information_komm,13,2018,NA
information_komm,13,2019,10
information_komm,13,2020,10
information_komm,13,2021,0
information_komm,13,2022,7
information_komm,13,2023,5
finans_fast,13,2009,46
finans_fast,13,2010,92
finans_fast,13,2011,37
finans_fast,13,2012,57
finans_fast,13,2013,56
finans_fast,13,2014,110
finans_fast,13,2015,51
finans_fast,13,2016,47
finans_fast,13,2017,71
finans_fast,13,2018,24
finans_fast,13,2019,75
finans_fast,13,2020,67
finans_fast,13,2021,3
finans_fast,13,2022,7
finans_fast,13,2023,60
utbildning_halso,13,2009,56
utbildning_halso,13,2010,55
utbildning_halso,13,2011,28
utbildning_halso,13,2012,24
utbildning_halso,13,2013,94
utbildning_halso,13,2014,17
utbildning_halso,13,2015,22
utbildning_halso,13,2016,6
utbildning_halso,13,2017,7
utbildning_halso,13,2018,18
utbildning_halso,13,2019,22
utbildning_halso,13,2020,34
utbildning_halso,13,2021,7
utbildning_halso,13,2022,10
utbildning_halso,13,2023,52
bransch_ospe,13,2009,0
bransch_ospe,13,2010,0
bransch_ospe,13,2011,0
bransch_ospe,13,2012,1
bransch_ospe,13,2013,0
bransch_ospe,13,2014,0
bransch_ospe,13,2015,0
bransch_ospe,13,2016,0
bransch_ospe,13,2017,0
bransch_ospe,13,2018,0
bransch_ospe,13,2019,0
bransch_ospe,13,2020,0
bransch_ospe,13,2021,0
bransch_ospe,13,2022,0
bransch_ospe,13,2023,0
jord_skog,14,2009,NA
jord_skog,14,2010,4
jord_skog,14,2011,12
jord_skog,14,2012,5
jord_skog,14,2013,NA
jord_skog,14,2014,NA
jord_skog,14,2015,5
jord_skog,14,2016,NA
jord_skog,14,2017,0
jord_skog,14,2018,21
jord_skog,14,2019,NA
jord_skog,14,2020,NA
jord_skog,14,2021,NA
jord_skog,14,2022,10
jord_skog,14,2023,3
tillverkning,14,2009,115
tillverkning,14,2010,121
tillverkning,14,2011,36
tillverkning,14,2012,45
tillverkning,14,2013,23
tillverkning,14,2014,204
tillverkning,14,2015,128
tillverkning,14,2016,71
tillverkning,14,2017,142
tillverkning,14,2018,32
tillverkning,14,2019,77
tillverkning,14,2020,36
tillverkning,14,2021,8
tillverkning,14,2022,67
tillverkning,14,2023,15
bygg,14,2009,89
bygg,14,2010,27
bygg,14,2011,61
bygg,14,2012,78
bygg,14,2013,67
bygg,14,2014,82
bygg,14,2015,55
bygg,14,2016,73
bygg,14,2017,5
bygg,14,2018,111
bygg,14,2019,121
bygg,14,2020,89
bygg,14,2021,61
bygg,14,2022,204
bygg,14,2023,150
handel_med,14,2009,6
handel_med,14,2010,10
handel_med,14,2011,11
handel_med,14,2012,32
handel_med,14,2013,27
handel_med,14,2014,13
handel_med,14,2015,10
handel_med,14,2016,9
handel_med,14,2017,38
handel_med,14,2018,16
handel_med,14,2019,4
handel_med,14,2020,11
handel_med,14,2021,2
handel_med,14,2022,9
handel_med,14,2023,15
parti_prov,14,2009,44
parti_prov,14,2010,58
parti_prov,14,2011,15
parti_prov,14,2012,49
parti_prov,14,2013,41
parti_prov,14,2014,41
parti_prov,14,2015,12
parti_prov,14,2016,9
parti_prov,14,2017,5
parti_prov,14,2018,5
parti_prov,14,2019,25
parti_prov,14,2020,21
parti_prov,14,2021,14
parti_prov,14,2022,10
parti_prov,14,2023,6
detaljhandel_ut_mot,14,2009,45
detaljhandel_ut_mot,14,2010,118
detaljhandel_ut_mot,14,2011,82
detaljhandel_ut_mot,14,2012,170
detaljhandel_ut_mot,14,2013,69
detaljhandel_ut_mot,14,2014,49
detaljhandel_ut_mot,14,2015,29
detaljhandel_ut_mot,14,2016,35
detaljhandel_ut_mot,14,2017,14
detaljhandel_ut_mot,14,2018,48
detaljhandel_ut_mot,14,2019,26
detaljhandel_ut_mot,14,2020,30
detaljhandel_ut_mot,14,2021,23
detaljhandel_ut_mot,14,2022,31
detaljhandel_ut_mot,14,2023,23
transport_mag,14,2009,17
transport_mag,14,2010,49
transport_mag,14,2011,30
transport_mag,14,2012,46
transport_mag,14,2013,19
transport_mag,14,2014,9
transport_mag,14,2015,56
transport_mag,14,2016,15
transport_mag,14,2017,42
transport_mag,14,2018,28
transport_mag,14,2019,10
transport_mag,14,2020,31
transport_mag,14,2021,18
transport_mag,14,2022,1
transport_mag,14,2023,9
hotell_logi,14,2009,NA
hotell_logi,14,2010,NA
hotell_logi,14,2011,NA
hotell_logi,14,2012,12
hotell_logi,14,2013,NA
hotell_logi,14,2014,NA
hotell_logi,14,2015,NA
hotell_logi,14,2016,NA
hotell_logi,14,2017,NA
hotell_logi,14,2018,NA
hotell_logi,14,2019,9
hotell_logi,14,2020,NA
hotell_logi,14,2021,NA
hotell_logi,14,2022,NA
hotell_logi,14,2023,NA
restaurang_cate,14,2009,9
restaurang_cate,14,2010,52
restaurang_cate,14,2011,27
restaurang_cate,14,2012,80
restaurang_cate,14,2013,36
restaurang_cate,14,2014,28
restaurang_cate,14,2015,51
restaurang_cate,14,2016,63
restaurang_cate,14,2017,60
restaurang_cate,14,2018,37
restaurang_cate,14,2019,106
restaurang_cate,14,2020,51
restaurang_cate,14,2021,21
restaurang_cate,14,2022,51
restaurang_cate,14,2023,119
information_komm,14,2009,NA
information_komm,14,2010,11
information_komm,14,2011,4
information_komm,14,2012,NA
information_komm,14,2013,2
information_komm,14,2014,9
information_komm,14,2015,7
information_komm,14,2016,2
information_komm,14,2017,8
information_komm,14,2018,7
information_komm,14,2019,7
information_komm,14,2020,7
information_komm,14,2021,NA
information_komm,14,2022,0
information_komm,14,2023,0
finans_fast,14,2009,62
finans_fast,14,2010,55
finans_fast,14,2011,219
finans_fast,14,2012,71
finans_fast,14,2013,214
finans_fast,14,2014,207
finans_fast,14,2015,95
finans_fast,14,2016,38
finans_fast,14,2017,40
finans_fast,14,2018,20
finans_fast,14,2019,55
finans_fast,14,2020,167
finans_fast,14,2021,18
finans_fast,14,2022,10
finans_fast,14,2023,50
utbildning_halso,14,2009,37
utbildning_halso,14,2010,31
utbildning_halso,14,2011,77
utbildning_halso,14,2012,183
utbildning_halso,14,2013,54
utbildning_halso,14,2014,33
utbildning_halso,14,2015,56
utbildning_halso,14,2016,20
utbildning_halso,14,2017,410
utbildning_halso,14,2018,81
utbildning_halso,14,2019,113
utbildning_halso,14,2020,94
utbildning_halso,14,2021,13
utbildning_halso,14,2022,301
utbildning_halso,14,2023,37
bransch_ospe,14,2009,0
bransch_ospe,14,2010,0
bransch_ospe,14,2011,0
bransch_ospe,14,2012,0
bransch_ospe,14,2013,0
bransch_ospe,14,2014,0
bransch_ospe,14,2015,0
bransch_ospe,14,2016,0
bransch_ospe,14,2017,0
bransch_ospe,14,2018,0
bransch_ospe,14,2019,0
bransch_ospe,14,2020,0
bransch_ospe,14,2021,0
bransch_ospe,14,2022,0
bransch_ospe,14,2023,0
jord_skog,15,2009,NA
jord_skog,15,2010,11
jord_skog,15,2011,24
jord_skog,15,2012,NA
jord_skog,15,2013,10
jord_skog,15,2014,9
jord_skog,15,2015,NA
jord_skog,15,2016,7
jord_skog,15,2017,NA
jord_skog,15,2018,0
jord_skog,15,2019,12
jord_skog,15,2020,NA
jord_skog,15,2021,NA
jord_skog,15,2022,NA
jord_skog,15,2023,NA
tillverkning,15,2009,152
tillverkning,15,2010,169
tillverkning,15,2011,51
tillverkning,15,2012,156
tillverkning,15,2013,105
tillverkning,15,2014,110
tillverkning,15,2015,74
tillverkning,15,2016,34
tillverkning,15,2017,242
tillverkning,15,2018,42
tillverkning,15,2019,80
tillverkning,15,2020,41
tillverkning,15,2021,0
tillverkning,15,2022,35
tillverkning,15,2023,7
bygg,15,2009,43
bygg,15,2010,100
bygg,15,2011,162
bygg,15,2012,49
bygg,15,2013,59
bygg,15,2014,101
bygg,15,2015,37
bygg,15,2016,33
bygg,15,2017,88
bygg,15,2018,78
bygg,15,2019,156
bygg,15,2020,30
bygg,15,2021,57
bygg,15,2022,95
bygg,15,2023,348
handel_med,15,2009,11
handel_med,15,2010,8
handel_med,15,2011,7
handel_med,15,2012,12
handel_med,15,2013,10
handel_med,15,2014,5
handel_med,15,2015,9
handel_med,15,2016,3
handel_med,15,2017,8
handel_med,15,2018,23
handel_med,15,2019,36
handel_med,15,2020,8
handel_med,15,2021,4
handel_med,15,2022,3
handel_med,15,2023,10
parti_prov,15,2009,23
parti_prov,15,2010,8
parti_prov,15,2011,2
parti_prov,15,2012,8
parti_prov,15,2013,21
parti_prov,15,2014,18
parti_prov,15,2015,30
parti_prov,15,2016,13
parti_prov,15,2017,50
parti_prov,15,2018,15
parti_prov,15,2019,28
parti_prov,15,2020,26
parti_prov,15,2021,1
parti_prov,15,2022,6
parti_prov,15,2023,20
detaljhandel_ut_mot,15,2009,57
detaljhandel_ut_mot,15,2010,17
detaljhandel_ut_mot,15,2011,34
detaljhandel_ut_mot,15,2012,118
detaljhandel_ut_mot,15,2013,97
detaljhandel_ut_mot,15,2014,57
detaljhandel_ut_mot,15,2015,46
detaljhandel_ut_mot,15,2016,55
detaljhandel_ut_mot,15,2017,14
detaljhandel_ut_mot,15,2018,30
detaljhandel_ut_mot,15,2019,27
detaljhandel_ut_mot,15,2020,59
detaljhandel_ut_mot,15,2021,16
detaljhandel_ut_mot,15,2022,28
detaljhandel_ut_mot,15,2023,13
transport_mag,15,2009,23
transport_mag,15,2010,30
transport_mag,15,2011,22
transport_mag,15,2012,28
transport_mag,15,2013,161
transport_mag,15,2014,16
transport_mag,15,2015,88
transport_mag,15,2016,14
transport_mag,15,2017,324
transport_mag,15,2018,30
transport_mag,15,2019,9
transport_mag,15,2020,34
transport_mag,15,2021,27
transport_mag,15,2022,8
transport_mag,15,2023,7
hotell_logi,15,2009,10
hotell_logi,15,2010,NA
hotell_logi,15,2011,NA
hotell_logi,15,2012,NA
hotell_logi,15,2013,NA
hotell_logi,15,2014,NA
hotell_logi,15,2015,NA
hotell_logi,15,2016,NA
hotell_logi,15,2017,NA
hotell_logi,15,2018,NA
hotell_logi,15,2019,NA
hotell_logi,15,2020,NA
hotell_logi,15,2021,NA
hotell_logi,15,2022,NA
hotell_logi,15,2023,NA
restaurang_cate,15,2009,23
restaurang_cate,15,2010,52
restaurang_cate,15,2011,55
restaurang_cate,15,2012,34
restaurang_cate,15,2013,60
restaurang_cate,15,2014,27
restaurang_cate,15,2015,32
restaurang_cate,15,2016,15
restaurang_cate,15,2017,49
restaurang_cate,15,2018,29
restaurang_cate,15,2019,21
restaurang_cate,15,2020,88
restaurang_cate,15,2021,13
restaurang_cate,15,2022,6
restaurang_cate,15,2023,58
information_komm,15,2009,4
information_komm,15,2010,NA
information_komm,15,2011,7
information_komm,15,2012,NA
information_komm,15,2013,6
information_komm,15,2014,8
information_komm,15,2015,2
information_komm,15,2016,3
information_komm,15,2017,8
information_komm,15,2018,12
information_komm,15,2019,28
information_komm,15,2020,5
information_komm,15,2021,2
information_komm,15,2022,2
information_komm,15,2023,1
finans_fast,15,2009,53
finans_fast,15,2010,19
finans_fast,15,2011,80
finans_fast,15,2012,66
finans_fast,15,2013,69
finans_fast,15,2014,88
finans_fast,15,2015,18
finans_fast,15,2016,16
finans_fast,15,2017,65
finans_fast,15,2018,26
finans_fast,15,2019,56
finans_fast,15,2020,50
finans_fast,15,2021,30
finans_fast,15,2022,52
finans_fast,15,2023,32
utbildning_halso,15,2009,17
utbildning_halso,15,2010,14
utbildning_halso,15,2011,11
utbildning_halso,15,2012,20
utbildning_halso,15,2013,329
utbildning_halso,15,2014,22
utbildning_halso,15,2015,10
utbildning_halso,15,2016,6
utbildning_halso,15,2017,31
utbildning_halso,15,2018,40
utbildning_halso,15,2019,71
utbildning_halso,15,2020,21
utbildning_halso,15,2021,5
utbildning_halso,15,2022,13
utbildning_halso,15,2023,31
bransch_ospe,15,2009,0
bransch_ospe,15,2010,0
bransch_ospe,15,2011,0
bransch_ospe,15,2012,1
bransch_ospe,15,2013,0
bransch_ospe,15,2014,3
bransch_ospe,15,2015,0
bransch_ospe,15,2016,7
bransch_ospe,15,2017,0
bransch_ospe,15,2018,0
bransch_ospe,15,2019,0
bransch_ospe,15,2020,0
bransch_ospe,15,2021,0
bransch_ospe,15,2022,0
bransch_ospe,15,2023,0
jord_skog,16,2009,7
jord_skog,16,2010,42
jord_skog,16,2011,13
jord_skog,16,2012,12
jord_skog,16,2013,8
jord_skog,16,2014,23
jord_skog,16,2015,10
jord_skog,16,2016,NA
jord_skog,16,2017,NA
jord_skog,16,2018,1
jord_skog,16,2019,5
jord_skog,16,2020,2
jord_skog,16,2021,NA
jord_skog,16,2022,NA
jord_skog,16,2023,NA
tillverkning,16,2009,138
tillverkning,16,2010,77
tillverkning,16,2011,110
tillverkning,16,2012,220
tillverkning,16,2013,100
tillverkning,16,2014,31
tillverkning,16,2015,78
tillverkning,16,2016,44
tillverkning,16,2017,27
tillverkning,16,2018,78
tillverkning,16,2019,106
tillverkning,16,2020,171
tillverkning,16,2021,55
tillverkning,16,2022,15
tillverkning,16,2023,4
bygg,16,2009,191
bygg,16,2010,49
bygg,16,2011,103
bygg,16,2012,124
bygg,16,2013,77
bygg,16,2014,100
bygg,16,2015,43
bygg,16,2016,52
bygg,16,2017,99
bygg,16,2018,191
bygg,16,2019,287
bygg,16,2020,161
bygg,16,2021,66
bygg,16,2022,66
bygg,16,2023,98
handel_med,16,2009,29
handel_med,16,2010,7
handel_med,16,2011,8
handel_med,16,2012,1
handel_med,16,2013,8
handel_med,16,2014,3
handel_med,16,2015,19
handel_med,16,2016,8
handel_med,16,2017,NA
handel_med,16,2018,NA
handel_med,16,2019,2
handel_med,16,2020,8
handel_med,16,2021,NA
handel_med,16,2022,5
handel_med,16,2023,6
parti_prov,16,2009,17
parti_prov,16,2010,6
parti_prov,16,2011,33
parti_prov,16,2012,57
parti_prov,16,2013,27
parti_prov,16,2014,17
parti_prov,16,2015,2
parti_prov,16,2016,7
parti_prov,16,2017,36
parti_prov,16,2018,13
parti_prov,16,2019,13
parti_prov,16,2020,12
parti_prov,16,2021,9
parti_prov,16,2022,3
parti_prov,16,2023,2
detaljhandel_ut_mot,16,2009,68
detaljhandel_ut_mot,16,2010,41
detaljhandel_ut_mot,16,2011,61
detaljhandel_ut_mot,16,2012,106
detaljhandel_ut_mot,16,2013,46
detaljhandel_ut_mot,16,2014,91
detaljhandel_ut_mot,16,2015,45
detaljhandel_ut_mot,16,2016,104
